iter	RMSE
139	0.0007235558521
140	0.0007210193037
141	0.0007174934841
142	0.0007149108839
143	0.0007106561138
144	0.0007064992887
145	0.0007026266463
146	0.000701336095
147	0.0006968516007
148	0.0006926312412
149	0.0006898057706
150	0.0006866209008
151	0.0006856292045
152	0.0006835649273
153	0.0006810585462
154	0.0006791549104
155	0.0006728516315
156	0.0006689282966
157	0.0006647470996
158	0.0006630360537
159	0.0006593225869
160	0.000654397199
161	0.0006507084923
162	0.0006485165185
163	0.000643825794
164	0.0006426739546
165	0.0006407569611
166	0.0006383159976
167	0.0006371326566
168	0.0006347484158
169	0.0006324814083
170	0.0006310554359
171	0.0006273892246
172	0.0006263871837
173	0.0006229945545
174	0.0006199810818
175	0.0006170839148
176	0.0006162126089
177	0.0006136097876
178	0.0006118000199
179	0.0006104242616
180	0.0006083679488
181	0.00060650468
182	0.0006041738409
183	0.0006028547773
184	0.000601390879
185	0.0005996519193
186	0.0005970841236
187	0.0005927342675
188	0.0005908699509
189	0.0005886380262
190	0.0005869225828
191	0.0005852505118
192	0.0005838149634
193	0.0005818523021
194	0.0005802964968
195	0.0005796085867
196	0.0005774444065
197	0.0005756114976
198	0.0005748881068
199	0.0005714477995
200	0.0005679055314
201	0.0005668897361
202	0.0005639101656
203	0.0005608754132
204	0.0005589899947
205	0.0005565946802
206	0.0005553105737
207	0.0005537481152
208	0.0005517895803
209	0.0005504008648
210	0.0005489351341
211	0.0005483798066
212	0.0005469146729
213	0.0005447635532
214	0.0005441842701
215	0.0005419640512
216	0.0005412485121
217	0.0005407711429
218	0.0005397127631
219	0.0005382426787
220	0.0005368117479
221	0.0005349831085
222	0.0005320145148
223	0.0005297509033
224	0.0005278733298
225	0.0005258178014
226	0.0005242612645
227	0.0005225851832
228	0.0005212038458
229	0.0005207165985
230	0.00051907009
231	0.000516419837
232	0.0005140638873
233	0.0005118281493
234	0.0005104346375
235	0.0005082918832
236	0.0005069440064
237	0.0005060601567
238	0.0005042208701
239	0.0005027602083
240	0.0005015336721
241	0.0004997436461
242	0.0004980666932
243	0.0004967676924
244	0.0004950316529
245	0.0004936959795
246	0.0004927926914
247	0.0004910835106
248	0.0004890039438
249	0.0004881134411
250	0.0004872915026
251	0.0004864236846
252	0.0004850752343
253	0.0004836446225
254	0.0004824858501
255	0.0004814621522
256	0.0004806556603
257	0.0004789586581
258	0.0004785700908
259	0.0004773584158
260	0.0004761946114
261	0.0004752232601
262	0.0004740840732
263	0.0004727337573
264	0.0004716708273
265	0.0004706725904
266	0.0004697114291
267	0.0004688958555
268	0.0004683529412
269	0.0004672280367
270	0.0004668249607
271	0.0004654570496
272	0.0004647120054
273	0.0004626396474
274	0.000462276721
275	0.0004616153138
276	0.0004613897716
277	0.0004605938498
278	0.0004588910184
279	0.0004580242515
280	0.0004570769166
281	0.0004565439235
282	0.0004549055699
283	0.0004542599242
284	0.0004536459988
285	0.0004525997269
286	0.0004517061367
287	0.0004511183862
288	0.0004493559557
289	0.0004483181765
290	0.0004472941474
291	0.0004462166322
292	0.0004454158501
293	0.0004448428218
294	0.0004444317761
295	0.0004430117588
296	0.0004422490628
297	0.0004419967937
298	0.0004415826448
299	0.000440717059
300	0.0004396865935
301	0.0004389816052
302	0.0004376165799
303	0.0004360607438
304	0.0004354674293
305	0.0004348349335
306	0.0004341485162
307	0.0004335629068
308	0.0004332749893
309	0.0004322313917
310	0.0004313293892
311	0.0004299731735
312	0.0004292587629
313	0.0004283658945
314	0.0004277752769
315	0.0004267878885
316	0.0004265473744
317	0.000425519831
318	0.0004250135497
319	0.0004247140425
320	0.000423224922
321	0.0004224241485
322	0.0004216679197
323	0.0004213890341
324	0.0004207685065
325	0.0004205043757
326	0.0004198132747
327	0.0004192059703
328	0.000418248134
329	0.000417441172
330	0.0004163988715
331	0.0004155633242
332	0.0004147774522
333	0.0004145310486
334	0.0004140725999
335	0.0004129672898
336	0.0004126655846
337	0.0004124301999
338	0.0004114537733
339	0.0004107292397
340	0.0004099167608
341	0.0004091913768
342	0.0004087649122
343	0.000407886284
344	0.0004073295412
345	0.0004067033437
346	0.0004058772236
347	0.0004055869905
348	0.0004051000723
349	0.0004042166728
350	0.0004039785158
351	0.0004031953816
352	0.0004026627859
353	0.0004016926652
354	0.0004009738611
355	0.0004000675491
356	0.0003994157153
357	0.0003985192048
358	0.0003979394943
359	0.0003972768763
360	0.0003967058453
361	0.0003959158519
362	0.0003951062675
363	0.0003943739912
364	0.0003937114846
365	0.0003931445506
366	0.0003925655613
367	0.0003923008457
368	0.0003916202561
369	0.0003911012878
370	0.0003904671933
371	0.0003900221906
372	0.0003894004305
373	0.0003885704969
374	0.0003880834769
375	0.0003876087507
376	0.0003871265649
377	0.0003868605623
378	0.0003862350583
379	0.0003856317568
380	0.0003853993415
381	0.0003843576859
382	0.0003836600696
383	0.0003827600664
384	0.0003823975949
385	0.0003815620007
386	0.0003813756136
387	0.0003811228731
388	0.0003804746747
389	0.0003797569699
390	0.000379100797
391	0.0003785949296
392	0.0003783704723
393	0.0003779213129
394	0.0003776020647
395	0.0003770630705
396	0.0003768313373
397	0.0003765842488
398	0.0003763267719
399	0.0003760770329
400	0.0003757660772
401	0.0003750061645
402	0.0003746494124
403	0.0003743303108
404	0.0003741860683
405	0.000373505986
406	0.0003733141548
407	0.0003725240885
408	0.0003722364902
409	0.000371686176
410	0.0003712470905
411	0.0003706337982
412	0.00037014769
413	0.0003694892346
414	0.0003689359876
415	0.0003687756439
416	0.0003682869046
417	0.0003678799977
418	0.0003677432208
419	0.000367145941
420	0.0003665097769
421	0.0003660005111
422	0.0003654513413
423	0.000365109939
424	0.0003644163171
425	0.0003639707485
426	0.0003633753597
427	0.0003627024978
428	0.0003625464508
429	0.0003618480642
430	0.0003613306527
431	0.000360960197
432	0.0003607412333
433	0.0003601822936
434	0.0003597021054
435	0.0003595505365
436	0.0003591074551
437	0.0003585643242
438	0.000358048829
439	0.000357599749
440	0.0003570673035
441	0.0003568671293
442	0.0003565198208
443	0.0003562153091
444	0.0003557763538
445	0.0003555253942
446	0.000355318838
447	0.000354904058
448	0.0003545049598
449	0.0003537287568
450	0.0003532652016
451	0.0003524098235
452	0.0003522350113
453	0.0003518655014
454	0.000351226822
455	0.0003507343748
456	0.0003503246444
457	0.0003497256263
458	0.000349491934
459	0.000349011343
460	0.0003485311498
461	0.0003483838205
462	0.0003482246056
463	0.0003479801628
464	0.0003475678974
465	0.000347352817
466	0.0003469403408
467	0.0003468189794
468	0.0003463144499
469	0.0003460467378
470	0.0003458216989
471	0.0003453105027
472	0.0003449820207
473	0.0003448694769
474	0.0003444215792
475	0.0003442957256
476	0.000343780332
477	0.0003433453603
478	0.0003429587446
479	0.0003423527468
480	0.0003418939731
481	0.0003414629519
482	0.0003412222827
483	0.0003410884462
484	0.0003407705626
485	0.000340379023
486	0.0003401682814
487	0.0003395495211
488	0.000339040215
489	0.0003386462019
490	0.0003383215683
491	0.00033803215
492	0.0003376952291
493	0.0003369932983
494	0.000336417068
495	0.0003360494188
496	0.0003354304727
497	0.0003346917832
498	0.000334330596
499	0.000333926131
500	0.000333775993
501	0.0003332956203
502	0.0003328803828
503	0.0003326083599
504	0.000332253635
505	0.0003318574463
506	0.0003314515791
507	0.0003310538942
508	0.0003306927754
509	0.0003305642947
510	0.0003302672824
511	0.0003300518509
512	0.000329709169
513	0.0003291847714
514	0.0003287368714
515	0.0003282717909
516	0.0003281498864
517	0.0003278601789
518	0.0003272695335
519	0.0003269614524
520	0.0003268435893
521	0.0003265508235
522	0.0003261549229
523	0.0003256810314
524	0.0003250353928
525	0.0003245796515
526	0.0003244592654
527	0.0003240870006
528	0.00032374053
529	0.000323376819
530	0.0003229793195
531	0.0003225386534
532	0.0003219850184
533	0.0003218219076
534	0.0003213436213
535	0.0003209599391
536	0.0003203781506
537	0.0003201521448
538	0.0003198265918
539	0.0003195592953
540	0.0003191200104
541	0.0003186342401
542	0.0003183468813
543	0.000318053813
544	0.0003176862432
545	0.0003172767649
546	0.0003169651665
547	0.000316738454
548	0.0003164285185
549	0.0003162216447
550	0.0003157190818
551	0.0003151856612
552	0.0003147001257
553	0.0003144646233
554	0.0003141360128
555	0.0003138546933
556	0.0003134074224
557	0.000313070124
558	0.0003129271869
559	0.0003125415237
560	0.0003123916857
561	0.0003122691232
562	0.0003118402563
563	0.0003115108703
564	0.0003112161116
565	0.0003108870249
566	0.0003105123406
567	0.0003102827875
568	0.0003099425845
569	0.0003095615074
570	0.0003090880162
571	0.0003088836628
572	0.0003087115031
573	0.0003085577299
574	0.0003082596616
575	0.0003079469951
576	0.0003077288394
577	0.0003074864766
578	0.0003071911758
579	0.0003070478604
580	0.0003067626555
581	0.0003065099005
582	0.0003061385554
583	0.0003058987811
584	0.0003056224403
585	0.000305515709
586	0.0003052478527
587	0.000304814556
588	0.0003046963629
589	0.0003043743806
590	0.000304245377
591	0.0003039901308
592	0.0003037708834
593	0.0003034020811
594	0.0003032284144
595	0.0003029574842
596	0.000302586963
597	0.0003021473789
598	0.0003018083749
599	0.0003015783678
600	0.0003012988892
601	0.0003011744724
602	0.000301015714
603	0.0003007806173
604	0.0003005968468
605	0.0003004978854
606	0.0002999598367
607	0.0002998369588
608	0.0002995348583
609	0.0002994247433
610	0.0002990906665
611	0.0002987800587
612	0.0002984933775
613	0.0002983743635
614	0.000297992877
615	0.0002977374855
616	0.0002975644989
617	0.0002974497358
618	0.0002971805312
619	0.0002969107427
620	0.0002966980071
621	0.0002964546539
622	0.0002961449548
623	0.0002959101134
624	0.0002956862842
625	0.0002954683775
626	0.0002951930605
627	0.0002949442956
628	0.000294624277
629	0.0002942081935
630	0.0002939115945
631	0.0002936529087
632	0.000293434619
633	0.0002933242057
634	0.0002930619259
635	0.000292937762
636	0.0002927131429
637	0.0002922664386
638	0.0002921314628
639	0.0002920493692
640	0.0002916682872
641	0.0002915323526
642	0.0002912761609
643	0.0002909535453
644	0.0002905992535
645	0.0002904162591
646	0.0002901955922
647	0.0002899999139
648	0.0002896714538
649	0.0002895924356
650	0.0002892613787
651	0.0002890871671
652	0.0002889752618
653	0.0002888605299
654	0.0002884023511
655	0.0002879054792
656	0.0002878207429
657	0.0002874241843
658	0.0002871728218
659	0.0002868790313
660	0.0002866290222
661	0.0002862939906
662	0.0002861218337
663	0.0002859016501
664	0.0002855134757
665	0.0002852533171
666	0.0002851109415
667	0.0002850301059
668	0.0002846355326
669	0.0002845486522
670	0.0002843381966
671	0.0002842354197
672	0.0002840446694
673	0.0002837616606
674	0.0002835149407
675	0.0002831992993
676	0.0002828160286
677	0.0002825453922
678	0.0002822982109
679	0.0002822284278
680	0.0002819725308
681	0.0002817190395
682	0.0002814189948
683	0.0002812079952
684	0.0002809073976
685	0.000280834233
686	0.0002805894718
687	0.0002805148336
688	0.0002802531113
689	0.0002799021821
690	0.0002796394127
691	0.0002794310064
692	0.0002793436104
693	0.0002791081237
694	0.0002788337831
695	0.0002787535875
696	0.0002784342007
697	0.0002782591636
698	0.0002780178018
699	0.0002778682141
700	0.0002777075884
701	0.0002775614114
702	0.0002773702112
703	0.000276923246
704	0.0002767483499
705	0.0002764348917
706	0.0002761408408
707	0.0002760711059
708	0.0002758855378
709	0.0002756974983
710	0.000275605018
711	0.0002752599671
712	0.0002750812407
713	0.0002750032736
714	0.0002748033504
715	0.0002745112958
716	0.0002742723271
717	0.0002739619175
718	0.0002738192677
719	0.0002735836393
720	0.0002733839824
721	0.0002730934044
722	0.0002729048261
723	0.0002728169764
724	0.0002724105809
725	0.0002723059832
726	0.000272100272
727	0.0002719070778
728	0.0002717488254
729	0.0002714552095
730	0.0002712349651
731	0.0002709352923
732	0.0002706759416
733	0.0002703470635
734	0.0002701442042
735	0.0002697232784
736	0.0002694943127
737	0.0002692837924
738	0.0002690121024
739	0.0002686621017
740	0.0002685763931
741	0.0002684703233
742	0.0002683801493
743	0.0002683108213
744	0.0002680813921
745	0.0002678374022
746	0.0002677700065
747	0.0002675382533
748	0.0002672624207
749	0.0002671718724
750	0.0002669811359
751	0.0002665747949
752	0.0002663351617
753	0.0002662316999
754	0.0002660950223
755	0.0002659972334
756	0.0002657321158
757	0.0002653584263
758	0.0002651906429
759	0.0002648353631
760	0.0002645421872
761	0.0002644856509
762	0.0002641062121
763	0.0002639631652
764	0.0002639044794
765	0.0002637243341
766	0.0002635097477
767	0.000263282345
768	0.0002629818436
769	0.0002627900387
770	0.0002625617226
771	0.0002622785426
772	0.000262123522
773	0.0002620565292
774	0.0002618634306
775	0.0002616495008
776	0.0002614591064
777	0.0002613830116
778	0.0002613077826
779	0.0002610931015
780	0.0002609244923
781	0.0002607262389
782	0.0002603623221
783	0.0002602472611
784	0.000260047753
785	0.0002598932577
786	0.0002597127431
787	0.0002594700703
788	0.0002592953954
789	0.0002591289277
790	0.0002589588208
791	0.0002586478906
792	0.0002585786485
793	0.0002582750264
794	0.0002580079369
795	0.0002579457339
796	0.0002578335125
797	0.0002577611293
798	0.0002575565435
799	0.0002572786881
800	0.0002570592018
801	0.0002569848034
802	0.0002568759187
803	0.0002566706193
804	0.0002564990703
805	0.0002562432981
806	0.0002561900573
807	0.0002559731582
808	0.0002558207562
809	0.000255760397
810	0.000255508394
811	0.0002553912286
812	0.0002553150831
813	0.0002552029962
814	0.0002550194567
815	0.0002546849312
816	0.0002545058699
817	0.0002542957288
818	0.0002540079899
819	0.0002538115541
820	0.000253522982
821	0.0002534406609
822	0.0002533658043
823	0.0002531127809
824	0.0002529005668
825	0.0002527286308
826	0.0002526551468
827	0.0002525431799
828	0.0002524279229
829	0.000252327298
830	0.00025215992
831	0.000251952916
832	0.0002517441835
833	0.0002516757737
834	0.0002513691255
835	0.000251171404
836	0.0002509994721
837	0.0002509215591
838	0.0002508533187
839	0.0002507381774
840	0.0002505215653
841	0.0002504070039
842	0.0002502403505
843	0.0002500096577
844	0.0002499380149
845	0.0002498663332
846	0.0002496138184
847	0.0002495640727
848	0.0002493801349
849	0.0002492889626
850	0.0002490011154
851	0.000248943602
852	0.0002487701312
853	0.0002486512155
854	0.0002485872931
855	0.0002484073211
856	0.0002482453998
857	0.0002480767759
858	0.000247836528
859	0.0002476321131
860	0.0002475152589
861	0.0002473516136
862	0.0002471893935
863	0.0002469802701
864	0.0002467379648
865	0.0002465974543
866	0.0002463771139
867	0.0002463124137
868	0.0002462638222
869	0.0002461066545
870	0.0002458389176
871	0.0002456785649
872	0.0002453794473
873	0.0002452002465
874	0.0002450184634
875	0.0002448269782
876	0.0002447719848
877	0.0002445849951
878	0.0002443944807
879	0.0002442665499
880	0.0002440496359
881	0.0002438412627
882	0.0002436823353
883	0.000243636776
884	0.0002433663176
885	0.0002432365913
886	0.0002431778457
887	0.0002429786949
888	0.0002429101071
889	0.0002426909763
890	0.0002425420859
891	0.0002424859145
892	0.0002423190831
893	0.0002420931966
894	0.000242037232
895	0.0002418662072
896	0.0002417377728
897	0.000241477542
898	0.0002414182897
899	0.0002412991646
900	0.0002410937732
901	0.0002408503999
902	0.0002406158939
903	0.000240427768
904	0.0002403685233
905	0.0002400579806
906	0.0002399620484
907	0.0002398554251
908	0.0002397872111
909	0.0002396641499
910	0.0002395618692
911	0.0002395042796
912	0.0002393197493
913	0.0002392069732
914	0.0002391489186
915	0.000239044803
916	0.0002388590508
917	0.000238728503
918	0.000238549281
919	0.0002383857149
920	0.0002381792481
921	0.0002379871727
922	0.000237924665
923	0.0002378633391
924	0.0002377869412
925	0.0002377292366
926	0.0002375003502
927	0.0002374538658
928	0.0002373980927
929	0.000237086144
930	0.0002370273922
931	0.0002368541406
932	0.0002366875712
933	0.0002365877512
934	0.000236386664
935	0.0002361138954
936	0.0002359106931
937	0.0002357616229
938	0.0002355183242
939	0.0002353460934
940	0.0002351895658
941	0.0002349914543
942	0.0002347712558
943	0.0002346063918
944	0.0002344844715
945	0.0002343404536
946	0.0002342158261
947	0.0002340394497
948	0.0002338058205
949	0.0002335730811
950	0.0002334496496
951	0.0002332398111
952	0.0002330951155
953	0.0002328952954
954	0.0002328551936
955	0.0002327131128
956	0.0002324779852
957	0.0002322593918
958	0.0002321409523
959	0.0002320810189
960	0.0002319506485
961	0.0002319061467
962	0.0002317721919
963	0.0002317101585
964	0.0002315744293
965	0.0002315436747
966	0.0002313779492
967	0.0002312498926
968	0.0002309864104
969	0.0002308704382
970	0.0002307436227
971	0.0002306013834
972	0.0002305510959
973	0.0002304293258
974	0.0002303897087
975	0.0002302567217
976	0.0002301009342
977	0.0002300167233
978	0.0002299126461
979	0.0002297358674
980	0.0002296517928
981	0.0002294145425
982	0.0002292380456
983	0.0002289985197
984	0.000228849694
985	0.0002287022704
986	0.0002285512772
987	0.0002284967334
988	0.0002283402148
989	0.0002282127427
990	0.0002280536319
991	0.0002278195462
992	0.0002275984213
993	0.0002274739802
994	0.0002273477762
995	0.0002273035799
996	0.0002271785171
997	0.000227044833
998	0.0002269339874
999	0.0002266941897
1000	0.0002266410542
1001	0.0002266018449
1002	0.0002265222912
1003	0.0002263702801
1004	0.0002262355923
1005	0.0002261833372
1006	0.0002260231053
1007	0.0002258999119
1008	0.0002258245763
1009	0.0002256414041
1010	0.0002254116079
1011	0.0002253448752
1012	0.0002251480353
1013	0.0002249418172
1014	0.0002248017192
1015	0.0002247593869
1016	0.0002246123674
1017	0.0002244947721
1018	0.0002244397116
1019	0.0002243247792
1020	0.0002241965172
1021	0.0002241597426
1022	0.0002239550375
1023	0.0002237985392
1024	0.0002236421615
1025	0.0002233948017
1026	0.0002232142526
1027	0.0002231605156
1028	0.0002229006671
1029	0.0002227727963
1030	0.0002226525965
1031	0.0002225696946
1032	0.0002224067323
1033	0.0002222615483
1034	0.0002220417174
1035	0.0002219000081
1036	0.0002218456799
1037	0.0002216984475
1038	0.0002215113353
1039	0.0002214700742
1040	0.0002212826991
1041	0.0002211479021
1042	0.0002210088793
1043	0.0002209053093
1044	0.000220818381
1045	0.0002207046565
1046	0.0002205442854
1047	0.0002203410631
1048	0.0002201550743
1049	0.000220048277
1050	0.0002199483743
1051	0.0002198169416
1052	0.0002197579847
1053	0.0002196596084
1054	0.0002195764272
1055	0.0002193557869
1056	0.0002191488588
1057	0.0002188959147
1058	0.0002187190302
1059	0.0002186827729
1060	0.0002185449543
1061	0.0002184986257
1062	0.0002183201077
1063	0.0002181527868
1064	0.0002180498312
1065	0.0002179653208
1066	0.000217880335
1067	0.0002177970732
1068	0.0002175790202
1069	0.0002174993293
1070	0.0002174121353
1071	0.0002172761111
1072	0.0002171272096
1073	0.0002170154496
1074	0.000216798743
1075	0.000216664711
1076	0.0002166201388
1077	0.0002164098692
1078	0.0002162945773
1079	0.0002161692565
1080	0.0002161322662
1081	0.0002160874634
1082	0.0002159619008
1083	0.0002158708787
1084	0.0002156673564
1085	0.0002156151381
1086	0.0002154312826
1087	0.0002153204135
1088	0.0002151267638
1089	0.0002150341308
1090	0.0002149304985
1091	0.0002148240783
1092	0.0002147092449
1093	0.000214558452
1094	0.0002143941923
1095	0.0002142790653
1096	0.0002140923391
1097	0.0002139902951
1098	0.000213957546
1099	0.0002139215839
1100	0.0002138239351
1101	0.0002137467037
1102	0.0002137078834
1103	0.0002136086706
1104	0.0002135126749
1105	0.0002134301515
1106	0.0002133191175
1107	0.0002131829494
1108	0.000213070304
1109	0.0002129016641
1110	0.0002127759358
1111	0.0002126838304
1112	0.0002124595274
1113	0.0002123437906
1114	0.0002123031729
1115	0.0002122248916
1116	0.0002120663056
1117	0.0002118860022
1118	0.0002118036868
1119	0.0002117000957
1120	0.0002115882482
1121	0.0002115407844
1122	0.0002114121807
1123	0.000211229038
1124	0.0002111256132
1125	0.0002110851721
1126	0.0002109275919
1127	0.0002108201574
1128	0.0002106917375
1129	0.0002105978268
1130	0.0002103583121
1131	0.0002101824225
1132	0.000210089009
1133	0.0002099156254
1134	0.0002098330347
1135	0.0002096629075
1136	0.0002095303424
1137	0.0002094027555
1138	0.0002092549174
1139	0.0002091520242
1140	0.0002090907536
1141	0.0002090538239
1142	0.0002089108099
1143	0.0002087806178
1144	0.0002085883263
1145	0.0002083984087
1146	0.0002082477781
1147	0.0002081310127
1148	0.000208083798
1149	0.0002079715941
1150	0.0002078630881
1151	0.0002078223992
1152	0.0002076949148
1153	0.000207573258
1154	0.0002074746994
1155	0.0002073888454
1156	0.0002072544788
1157	0.0002071362836
1158	0.000207025243
1159	0.0002069765066
1160	0.0002069351724
1161	0.0002067529749
1162	0.0002067163905
1163	0.000206546622
1164	0.0002064389775
1165	0.0002062803535
1166	0.0002061692036
1167	0.0002060439079
1168	0.0002059549086
1169	0.0002058663642
1170	0.0002056836341
1171	0.0002056563822
1172	0.0002056056375
1173	0.0002054793042
1174	0.0002053894561
1175	0.0002052194276
1176	0.0002051648362
1177	0.0002051028043
1178	0.0002050656614
1179	0.0002049707911
1180	0.0002048732475
1181	0.0002046889767
1182	0.000204558829
1183	0.0002044060444
1184	0.0002042751212
1185	0.0002041095472
1186	0.0002040629697
1187	0.0002040219334
1188	0.0002038733116
1189	0.000203747152
1190	0.0002036951532
1191	0.0002036447193
1192	0.0002035383917
1193	0.0002034430872
1194	0.000203387457
1195	0.000203288569
1196	0.0002031477397
1197	0.0002030310613
1198	0.0002029581625
1199	0.0002029264761
1200	0.0002028487905
1201	0.0002026777883
1202	0.0002026026519
1203	0.0002024239381
1204	0.0002023380815
1205	0.0002022808178
1206	0.0002022398215
1207	0.0002021830956
1208	0.0002020757497
1209	0.000201954404
1210	0.0002018031996
1211	0.0002016518684
1212	0.0002014803107
1213	0.0002013690901
1214	0.0002011504171
1215	0.0002010374676
1216	0.0002008406957
1217	0.0002008098022
1218	0.0002006852569
1219	0.0002006074857
1220	0.0002005097564
1221	0.0002004436036
1222	0.0002003122542
1223	0.0002001697712
1224	0.0002000447289
1225	0.0001999650399
1226	0.0001997582642
1227	0.0001996761131
1228	0.0001995835352
1229	0.0001994021978
1230	0.0001992915716
1231	0.0001992442078
1232	0.0001992078701
1233	0.000199088869
1234	0.0001989610346
1235	0.0001988963849
1236	0.000198758403
1237	0.0001985493065
1238	0.0001984607923
1239	0.0001982689347
1240	0.0001982102217
1241	0.0001981262035
1242	0.0001979819859
1243	0.0001979176648
1244	0.0001978272608
1245	0.0001976704707
1246	0.0001975462914
1247	0.0001975135426
1248	0.0001974831417
1249	0.0001973719963
1250	0.0001972207599
1251	0.000197103527
1252	0.0001970185056
1253	0.0001969470111
1254	0.0001968532347
1255	0.0001968281448
1256	0.0001967214914
1257	0.000196686543
1258	0.0001966332795
1259	0.0001965725896
1260	0.0001964635636
1261	0.0001963738513
1262	0.0001962779446
1263	0.000196116097
1264	0.0001959841719
1265	0.0001959061161
1266	0.000195866908
1267	0.0001957854248
1268	0.0001956890839
1269	0.0001955621346
1270	0.0001954568494
1271	0.0001953035441
1272	0.0001950937511
1273	0.0001950138752
1274	0.0001948602501
1275	0.0001948168432
1276	0.0001946424198
1277	0.0001945470121
1278	0.0001944603076
1279	0.0001944058515
1280	0.0001942449541
1281	0.0001941125977
1282	0.0001940023546
1283	0.0001939636874
1284	0.0001938610779
1285	0.0001937554807
1286	0.0001937108286
1287	0.0001936860682
1288	0.0001936319873
1289	0.0001935755654
1290	0.0001934183401
1291	0.000193285032
1292	0.0001931154633
1293	0.0001930139971
1294	0.0001929443087
1295	0.0001928051536
1296	0.0001926750074
1297	0.0001926263269
1298	0.0001924991514
1299	0.0001924097758
1300	0.0001922630519
1301	0.0001921479812
1302	0.0001921216297
1303	0.0001920294656
1304	0.0001919634694
1305	0.0001918758293
1306	0.0001918418419
1307	0.0001918080176
1308	0.0001917264914
1309	0.0001916480843
1310	0.0001915436432
1311	0.0001914591588
1312	0.0001913906375
1313	0.0001913541774
1314	0.000191260593
1315	0.0001912006954
1316	0.0001911789853
1317	0.0001910492442
1318	0.0001909163323
1319	0.00019076969
1320	0.0001907134513
1321	0.0001906374729
1322	0.0001905067249
1323	0.0001903761235
1324	0.0001902733217
1325	0.0001902020359
1326	0.0001900728538
1327	0.0001899605839
1328	0.0001898006987
1329	0.0001897707288
1330	0.0001896531614
1331	0.0001895910677
1332	0.0001895476032
1333	0.0001894562968
1334	0.0001893873412
1335	0.0001893643291
1336	0.0001892501188
1337	0.0001891012637
1338	0.0001889530259
1339	0.0001888720517
1340	0.0001887800449
1341	0.0001886748519
1342	0.0001885820751
1343	0.0001885265927
1344	0.0001884986063
1345	0.0001883990638
1346	0.0001883719907
1347	0.0001882819678
1348	0.0001881814483
1349	0.0001881506956
1350	0.0001880273484
1351	0.0001880018505
1352	0.0001879207738
1353	0.0001878907309
1354	0.0001878546155
1355	0.0001878242958
1356	0.0001878024998
1357	0.0001876975569
1358	0.0001876560074
1359	0.0001875848173
1360	0.0001875592717
1361	0.0001875191342
1362	0.0001874863486
1363	0.0001873365709
1364	0.0001872463122
1365	0.0001870899547
1366	0.0001869530776
1367	0.0001868485997
1368	0.0001867534708
1369	0.0001866498502
1370	0.0001866110543
1371	0.0001865259045
1372	0.0001864096558
1373	0.0001863286708
1374	0.0001861861354
1375	0.0001861312065
1376	0.0001861060941
1377	0.0001860757072
1378	0.0001860288841
1379	0.0001859687401
